CallerHand,GestureInput,ActionExecuted,Time
LeftHand,Shield_V1,ActivateShield_V1,15:10:41.322548
LeftHand,Shield_V1,ActivateShield_V1,15:10:50.549061
LeftHand,Recover_V2,,15:10:55.735411
LeftHand,Recover_V1,ActivateRecover_V1,15:10:55.735768
RightHand,Lightning_V1,,15:11:02.384091
LeftHand,Recover_V2,,15:11:03.818975
LeftHand,Recover_V1,ActivateRecover_V1,15:11:03.819329
RightHand,Lightning_V1,,15:11:04.216282
LeftHand,Shield_V1,ActivateShield_V1,15:11:04.629664
RightHand,Aim_V1,,15:11:05.016340
RightHand,Lightning_V1,,15:11:05.532229
RightHand,,ShootLightning_V1,15:11:05.650040
RightHand,Aim_V1,,15:11:06.454871
RightHand,Lightning_V1,,15:11:06.974819
RightHand,,ShootLightning_V1,15:11:07.095606
RightHand,Lightning_V1,,15:11:08.658419
RightHand,Aim_V1,,15:11:10.158273
RightHand,Lightning_V1,,15:11:10.850480
RightHand,,ShootLightning_V1,15:11:10.982749
RightHand,Aim_V1,,15:11:12.879099
RightHand,Lightning_V1,,15:11:13.477807
RightHand,,ShootLightning_V1,15:11:13.589931
LeftHand,Shield_V1,ActivateShield_V1,15:11:15.440044
RightHand,Lightning_V1,,15:11:16.641441
RightHand,ThrowGust_V2,,15:11:18.199955
RightHand,ThrowFire_V2,,15:11:18.200020
RightHand,ThrowEarthPrison_V2,,15:11:18.200032
