CallerHand,GestureInput,ActionExecuted,Time
RightHand,,ShootLightning_V1,14:13:17.791559
RightHand,Aim_V1,,14:13:17.949938
RightHand,Lightning_V1,,14:13:18.438446
RightHand,,ShootLightning_V1,14:13:18.554952
RightHand,ActivateActivationEarthPrison_V2,,14:13:20.394402
RightHand,Aim_V1,,14:13:23.758587
RightHand,ActivateActivationEarthPrison_V2,,14:13:25.518512
RightHand,ActivateFire_V2,,14:13:30.290630
LeftHand,ThrowEarthPrison_V2,,14:13:31.215586
LeftHand,ThrowFire_V2,,14:13:31.215656
LeftHand,ThrowGust_V2,,14:13:31.215666
RightHand,Shield_V1,ActivateShield_V1,14:13:35.643448
RightHand,ThrowEarthPrison_V2,,14:13:35.864014
LeftHand,ThrowEarthPrison_V2,,14:13:36.298505
LeftHand,ThrowFire_V2,,14:13:36.298586
LeftHand,ThrowGust_V2,,14:13:36.298596
RightHand,ActivateThrowEarthPrison_V2,,14:13:37.698655
RightHand,ThrowGust_V2,,14:13:39.197437
RightHand,ThrowFire_V2,,14:13:39.197500
RightHand,ThrowEarthPrison_V2,,14:13:39.197510
RightHand,,ShootEarthPrison_V2,14:13:39.731347
