CallerHand,GestureInput,ActionExecuted,Time
RightHand,ActivateLightning_V2,,16:18:24.185596
RightHand,ActivateFire_V2,,16:18:25.098031
LeftHand,ActivateFire_V2,,16:18:28.236116
RightHand,ActivateFire_V2,,16:18:29.156055
RightHand,ThrowGust_V2,,16:18:29.338876
LeftHand,ThrowEarthPrison_V2,,16:18:29.338917
RightHand,ThrowFire_V2,,16:18:29.338947
RightHand,ThrowEarthPrison_V2,,16:18:29.338956
LeftHand,ThrowFire_V2,,16:18:29.338979
LeftHand,ThrowGust_V2,,16:18:29.338988
RightHand,,ShootFire_V2,16:18:29.851431
LeftHand,,ShootFire_V2,16:18:29.852219
RightHand,Shield_V2,,16:18:30.134459
LeftHand,ActivateFire_V2,,16:18:30.871433
RightHand,ActivateFire_V2,,16:18:30.931076
RightHand,ThrowEarthPrison_V2,,16:18:32.579305
RightHand,ActivateLightning_V2,,16:18:32.657468
RightHand,ActivateFire_V2,,16:18:34.082844
LeftHand,ActivateFire_V2,,16:18:34.098470
RightHand,ActivateFire_V2,,16:18:34.740362
LeftHand,ThrowEarthPrison_V2,,16:18:36.870872
LeftHand,ThrowFire_V2,,16:18:36.870940
LeftHand,ThrowGust_V2,,16:18:36.870951
LeftHand,,ShootFire_V2,16:18:37.375178
LeftHand,ThrowEarthPrison_V2,,16:18:41.645609
LeftHand,ThrowFire_V2,,16:18:41.645666
LeftHand,ThrowGust_V2,,16:18:41.645675
RightHand,ActivateFire_V2,,16:18:42.013591
LeftHand,ActivateFire_V2,,16:18:42.546795
RightHand,ThrowGust_V2,,16:18:43.450267
RightHand,ThrowFire_V2,,16:18:43.450325
RightHand,ThrowEarthPrison_V2,,16:18:43.450336
RightHand,,ShootFire_V2,16:18:43.984742
RightHand,ActivateFire_V2,,16:18:44.599666
RightHand,ThrowGust_V2,,16:18:45.617465
RightHand,ThrowFire_V2,,16:18:45.617523
RightHand,ThrowEarthPrison_V2,,16:18:45.617536
RightHand,,ShootFire_V2,16:18:46.118257
RightHand,ActivateFire_V2,,16:18:46.376319
RightHand,ThrowGust_V2,,16:18:47.082436
RightHand,ThrowFire_V2,,16:18:47.082500
RightHand,ThrowEarthPrison_V2,,16:18:47.082511
RightHand,,ShootFire_V2,16:18:47.604415
LeftHand,ThrowEarthPrison_V2,,16:18:48.101755
LeftHand,ThrowFire_V2,,16:18:48.101822
LeftHand,ThrowGust_V2,,16:18:48.101841
LeftHand,,ShootFire_V2,16:18:48.618705
RightHand,ActivateFire_V2,,16:18:50.221518
RightHand,ThrowGust_V2,,16:18:50.845113
RightHand,ThrowFire_V2,,16:18:50.845194
RightHand,ThrowEarthPrison_V2,,16:18:50.845211
RightHand,,ShootFire_V2,16:18:51.369022
RightHand,ActivateFire_V2,,16:18:51.853716
RightHand,ActivateLightning_V2,,16:18:52.430122
RightHand,ThrowGust_V2,,16:18:52.430202
RightHand,ThrowFire_V2,,16:18:52.430278
RightHand,ThrowEarthPrison_V2,,16:18:52.430288
RightHand,,ShootFire_V2,16:18:52.936254
RightHand,ThrowEarthPrison_V2,,16:18:53.786226
RightHand,ActivateFire_V2,,16:18:54.102303
RightHand,Fire_V1,,16:18:55.635451
RightHand,AimLightning_V2,,16:18:55.636635
