CallerHand,GestureInput,ActionExecuted,Time
RightHand,Aim_V1,,12:41:29.431724
LeftHand,Aim_V1,,12:41:32.944425
LeftHand,Aim_V1,,12:41:33.749669
RightHand,Lightning_V1,,12:41:40.047557
RightHand,,ShootLightning_V1,12:41:40.061439
RightHand,Gust_V1,,12:41:40.073940
RightHand,,ShootGust_V1,12:41:40.100952
LeftHand,Lightning_V1,,12:41:40.270221
LeftHand,,ShootLightning_V1,12:41:40.383884
RightHand,Aim_V1,,12:41:40.967085
LeftHand,Aim_V1,,12:41:41.133551
RightHand,Lightning_V1,,12:41:48.656016
RightHand,,ShootLightning_V1,12:41:48.666827
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,12:41:48.678049
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,12:41:48.755957
LeftHand,,ShootEarthPrison_V1,12:41:48.800733
RightHand,,ShootEarthPrison_V1,12:41:48.878088
RightHand,Aim_V1,,12:41:49.400369
LeftHand,Aim_V1,,12:41:49.466740
RightHand,Lightning_V1,,12:41:50.390473
RightHand,,ShootLightning_V1,12:41:50.500048
RightHand,Aim_V1,,12:41:51.307497
LeftHand,Lightning_V1,,12:41:51.422491
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,12:41:52.299069
LeftHand,,ShootEarthPrison_V1,12:41:52.418154
LeftHand,Aim_V1,,12:41:52.722395
RightHand,Aim_V1,,12:41:58.326932
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,12:41:59.441820
LeftHand,,ShootEarthPrison_V1,12:41:59.563638
LeftHand,Aim_V1,,12:41:59.948633
LeftHand,Lightning_V1,,12:42:03.894588
LeftHand,,ShootLightning_V1,12:42:03.914477
LeftHand,Aim_V1,,12:42:04.633760
RightHand,Lightning_V1,,12:42:04.925048
RightHand,,ShootLightning_V1,12:42:04.940126
LeftHand,Lightning_V1,,12:42:05.693950
LeftHand,,ShootLightning_V1,12:42:05.810393
LeftHand,Aim_V1,,12:42:06.357159
RightHand,Lightning_V1,,12:42:06.373852
LeftHand,Lightning_V1,,12:42:07.079127
LeftHand,,ShootLightning_V1,12:42:07.209953
LeftHand,Aim_V1,,12:42:07.770656
LeftHand,Lightning_V1,,12:42:09.431046
LeftHand,,ShootLightning_V1,12:42:09.446643
LeftHand,Lightning_V1,,12:42:10.236234
LeftHand,Aim_V1,,12:42:10.777720
RightHand,Aim_V1,,12:42:10.866730
RightHand,Lightning_V1,,12:42:12.310568
RightHand,,ShootLightning_V1,12:42:12.333124
LeftHand,Lightning_V1,,12:42:12.355225
LeftHand,,ShootLightning_V1,12:42:12.377765
LeftHand,Aim_V1,,12:42:13.188398
RightHand,ThrowGust_V2,,12:42:14.443236
RightHand,ThrowFire_V2,,12:42:14.443303
RightHand,ThrowEarthPrison_V2,,12:42:14.443317
RightHand,Aim_V1,,12:42:14.743168
LeftHand,Lightning_V1,,12:42:15.465777
LeftHand,,ShootLightning_V1,12:42:15.576637
LeftHand,Lightning_V1,,12:42:15.817476
LeftHand,Aim_V1,,12:42:16.101913
RightHand,Lightning_V1,,12:42:16.189538
LeftHand,Lightning_V1,,12:42:16.216045
RightHand,,ShootLightning_V1,12:42:16.310103
LeftHand,,ShootLightning_V1,12:42:16.334722
LeftHand,Aim_V1,,12:42:16.847540
LeftHand,Lightning_V1,,12:42:18.197093
LeftHand,,ShootLightning_V1,12:42:18.212944
LeftHand,Aim_V1,,12:42:19.152054
LeftHand,Aim_V1,,12:42:20.268763
RightHand,Aim_V1,,12:42:24.221187
LeftHand,Aim_V1,,12:42:27.920694
RightHand,Aim_V1,,12:42:28.228722
LeftHand,Lightning_V1,,12:42:32.493898
LeftHand,,ShootLightning_V1,12:42:32.506002
