CallerHand,GestureInput,ActionExecuted,Time
LeftHand,Recover_V2,,12:45:05.002867
LeftHand,Recover_V1,ActivateRecover_V1,12:45:05.003262
RightHand,ActivateFire_V2,,12:45:06.257535
RightHand,ThrowGust_V2,,12:45:07.816354
RightHand,ThrowFire_V2,,12:45:07.816422
RightHand,ThrowEarthPrison_V2,,12:45:07.816433
RightHand,,ShootFire_V2,12:45:08.331438
RightHand,ActivateFire_V2,,12:45:08.819827
RightHand,ThrowGust_V2,,12:45:11.084879
RightHand,ThrowFire_V2,,12:45:11.084945
RightHand,ThrowEarthPrison_V2,,12:45:11.084957
RightHand,,ShootFire_V2,12:45:11.614016
LeftHand,Recover_V2,,12:45:12.706630
LeftHand,Recover_V1,ActivateRecover_V1,12:45:12.706986
RightHand,ActivateFire_V2,,12:45:12.818257
LeftHand,Recover_V2,,12:45:15.305453
LeftHand,Recover_V1,ActivateRecover_V1,12:45:15.305806
RightHand,ThrowGust_V2,,12:45:15.360685
RightHand,ThrowFire_V2,,12:45:15.360774
RightHand,ThrowEarthPrison_V2,,12:45:15.360786
RightHand,,ShootFire_V2,12:45:15.860567
LeftHand,Recover_V2,,12:45:16.760679
LeftHand,Recover_V1,ActivateRecover_V1,12:45:16.761060
LeftHand,Recover_V2,,12:45:17.311789
LeftHand,Recover_V1,ActivateRecover_V1,12:45:17.312145
LeftHand,Recover_V2,,12:45:19.985599
LeftHand,Recover_V1,ActivateRecover_V1,12:45:19.985974
RightHand,Recover_V1,ActivateRecover_V1,12:45:20.015667
RightHand,Recover_V2,,12:45:20.015721
Both,,ActivateRecover_V2,12:45:20.015794
RightHand,ThrowGust_V2,,12:45:23.068306
RightHand,ThrowFire_V2,,12:45:23.068362
RightHand,ThrowEarthPrison_V2,,12:45:23.068375
RightHand,ActivateFire_V2,,12:45:24.631850
RightHand,ThrowGust_V2,,12:45:25.568226
RightHand,ThrowFire_V2,,12:45:25.568290
RightHand,ThrowEarthPrison_V2,,12:45:25.568305
RightHand,Shield_V2,,12:45:25.885098
RightHand,,ShootFire_V2,12:45:26.062459
RightHand,ActivateFire_V2,,12:45:27.852393
RightHand,ThrowGust_V2,,12:45:29.382828
RightHand,ThrowFire_V2,,12:45:29.382904
RightHand,ThrowEarthPrison_V2,,12:45:29.382915
RightHand,,ShootFire_V2,12:45:29.889358
RightHand,Recover_V1,ActivateRecover_V1,12:45:31.810584
RightHand,Recover_V2,,12:45:31.810642
LeftHand,Recover_V2,,12:45:33.021819
LeftHand,Recover_V1,ActivateRecover_V1,12:45:33.022188
RightHand,ActivateFire_V2,,12:45:40.113315
RightHand,ThrowGust_V2,,12:45:41.381572
RightHand,ThrowFire_V2,,12:45:41.381633
RightHand,ThrowEarthPrison_V2,,12:45:41.381645
RightHand,Aim_V1,,12:45:44.261719
RightHand,Aim_V1,,12:45:46.974060
RightHand,Fire_V1,,12:45:49.781128
RightHand,,ShootFire_V1,12:45:49.870962
RightHand,Aim_V1,,12:45:50.099972
RightHand,Fire_V1,,12:45:51.701530
RightHand,,ShootFire_V1,12:45:51.801903
RightHand,Aim_V1,,12:45:52.331231
RightHand,Aim_V1,,12:45:54.245805
RightHand,Aim_V1,,12:45:55.777696
RightHand,Aim_V1,,12:45:56.877284
RightHand,Lightning_V1,,12:45:57.722110
RightHand,Aim_V1,,12:45:58.155730
RightHand,ThrowGust_V2,,12:46:02.544775
RightHand,ThrowFire_V2,,12:46:02.544841
RightHand,ThrowEarthPrison_V2,,12:46:02.544852
LeftHand,ThrowEarthPrison_V2,,12:46:04.777686
LeftHand,ThrowFire_V2,,12:46:04.777769
LeftHand,ThrowGust_V2,,12:46:04.777783
RightHand,Recover_V1,ActivateRecover_V1,12:46:09.429590
RightHand,Recover_V2,,12:46:09.429645
LeftHand,Recover_V2,,12:46:11.734997
LeftHand,Recover_V1,ActivateRecover_V1,12:46:11.735417
RightHand,Recover_V1,ActivateRecover_V1,12:46:12.212487
RightHand,Recover_V2,,12:46:12.452914
Both,,ActivateRecover_V2,12:46:12.453000
LeftHand,Recover_V2,,12:46:23.601966
LeftHand,Recover_V1,ActivateRecover_V1,12:46:23.602335
LeftHand,Recover_V2,,12:46:24.944755
LeftHand,Recover_V1,ActivateRecover_V1,12:46:24.945134
RightHand,ActivateFire_V2,,12:46:26.645117
LeftHand,ActivateActivationEarthPrison_V2,,12:46:28.910780
