CallerHand,GestureInput,ActionExecuted,Time
LeftHand,ThrowFire_V2,,16:51:35.834728
LeftHand,ThrowGust_V2,,16:51:35.834738
LeftHand,Recover_V1,ActivateRecover_V1,16:51:41.675741
RightHand,ActivateFire_V2,,16:51:46.883782
LeftHand,Recover_V1,ActivateRecover_V1,16:51:48.870750
LeftHand,ActivateThrowEarthPrison_V2,,16:51:49.194487
RightHand,ThrowGust_V2,,16:51:50.581254
RightHand,ThrowFire_V2,,16:51:50.581312
RightHand,ThrowEarthPrison_V2,,16:51:50.581321
RightHand,Aim_V1,,16:51:56.061447
RightHand,Lightning_V1,,16:51:57.166461
RightHand,,ShootLightning_V1,16:51:57.282312
RightHand,Aim_V1,,16:51:57.941382
RightHand,,ShootLightning_V1,16:51:58.062243
RightHand,Lightning_V1,,16:51:58.828683
RightHand,,ShootLightning_V1,16:51:58.845246
RightHand,,ShootLightning_V1,16:51:59.012784
RightHand,,ShootLightning_V1,16:51:59.191038
RightHand,,ShootLightning_V1,16:51:59.369141
RightHand,,ShootLightning_V1,16:51:59.527021
RightHand,,ShootLightning_V1,16:51:59.703390
RightHand,,ShootLightning_V1,16:51:59.859260
RightHand,Aim_V1,,16:52:00.453008
RightHand,Lightning_V1,,16:52:00.453066
RightHand,,ShootLightning_V1,16:52:00.564318
RightHand,Lightning_V1,,16:52:01.545757
RightHand,,ShootLightning_V1,16:52:01.555751
RightHand,,ShootLightning_V1,16:52:01.689057
RightHand,,ShootLightning_V1,16:52:01.841898
RightHand,Aim_V1,,16:52:02.657125
RightHand,Lightning_V1,,16:52:02.802822
RightHand,,ShootLightning_V1,16:52:02.903663
RightHand,,ShootLightning_V1,16:52:03.049246
RightHand,,ShootLightning_V1,16:52:03.214298
RightHand,,ShootLightning_V1,16:52:03.371880
RightHand,,ShootLightning_V1,16:52:03.531859
RightHand,,ShootLightning_V1,16:52:03.679660
RightHand,,ShootLightning_V1,16:52:03.846795
RightHand,,ShootLightning_V1,16:52:04.003449
RightHand,,ShootLightning_V1,16:52:04.163407
RightHand,ActivateFire_V2,,16:52:05.220496
LeftHand,ActivateThrowEarthPrison_V2,,16:52:05.309692
RightHand,ActivateFire_V2,,16:52:06.357866
LeftHand,ThrowEarthPrison_V2,,16:52:09.596102
LeftHand,ThrowFire_V2,,16:52:09.596171
LeftHand,ThrowGust_V2,,16:52:09.596181
LeftHand,,ShootEarthPrison_V2,16:52:10.117808
RightHand,Aim_V1,,16:52:15.410083
RightHand,Lightning_V1,,16:52:15.497099
RightHand,,ShootLightning_V1,16:52:15.518462
RightHand,,ShootLightning_V1,16:52:15.673823
RightHand,,ShootLightning_V1,16:52:15.818302
RightHand,,ShootLightning_V1,16:52:15.971362
RightHand,,ShootLightning_V1,16:52:16.103558
RightHand,,ShootLightning_V1,16:52:16.238335
RightHand,,ShootLightning_V1,16:52:16.378768
RightHand,,ShootLightning_V1,16:52:16.531689
RightHand,,ShootLightning_V1,16:52:16.675559
RightHand,Lightning_V1,,16:52:17.857911
RightHand,,ShootLightning_V1,16:52:17.872754
RightHand,,ShootLightning_V1,16:52:18.036515
RightHand,,ShootLightning_V1,16:52:18.203781
RightHand,,ShootLightning_V1,16:52:18.381784
RightHand,,ShootLightning_V1,16:52:18.555389
RightHand,,ShootLightning_V1,16:52:18.737088
RightHand,,ShootLightning_V1,16:52:18.916933
RightHand,,ShootLightning_V1,16:52:19.094675
RightHand,,ShootLightning_V1,16:52:19.273840
RightHand,,ShootLightning_V1,16:52:19.439939
RightHand,,ShootLightning_V1,16:52:19.618115
RightHand,,ShootLightning_V1,16:52:19.797026
RightHand,,ShootLightning_V1,16:52:19.976348
RightHand,,ShootLightning_V1,16:52:20.175837
