CallerHand,GestureInput,ActionExecuted,Time
RightHand,,ShootLightning_V1,13:20:30.734164
RightHand,Lightning_V1,,13:20:31.211605
RightHand,,ShootLightning_V1,13:20:31.228282
RightHand,ActivateGust_V2,,13:20:31.512390
RightHand,Aim_V1,,13:20:33.370551
LeftHand,Recover_V2,,13:20:33.735473
LeftHand,Recover_V1,ActivateRecover_V1,13:20:33.735858
RightHand,Lightning_V1,,13:20:34.392964
RightHand,,ShootLightning_V1,13:20:34.426866
LeftHand,Recover_V2,,13:20:35.126553
LeftHand,Recover_V1,ActivateRecover_V1,13:20:35.126907
RightHand,Lightning_V1,,13:20:36.275011
RightHand,ActivateGust_V2,,13:20:36.276146
RightHand,Aim_V1,,13:20:36.651951
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:39.342291
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:39.408693
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:39.640836
RightHand,,ShootEarthPrison_V1,13:20:39.774699
LeftHand,ActivateThrowEarthPrison_V2,,13:20:42.140915
LeftHand,Recover_V2,,13:20:43.823103
LeftHand,Recover_V1,ActivateRecover_V1,13:20:43.823673
RightHand,Recover_V1,ActivateRecover_V1,13:20:43.907214
RightHand,Recover_V2,,13:20:43.907268
Both,,ActivateRecover_V2,13:20:43.907339
RightHand,Recover_V1,ActivateRecover_V1,13:20:47.416370
RightHand,Recover_V2,,13:20:47.416425
Both,,ActivateRecover_V2,13:20:47.416516
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:48.217623
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:50.770642
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:20:51.170580
RightHand,Recover_V1,ActivateRecover_V1,13:20:51.464945
RightHand,Recover_V2,,13:20:51.564915
LeftHand,Recover_V2,,13:20:52.336459
Both,,ActivateRecover_V2,13:20:52.336761
LeftHand,Recover_V1,ActivateRecover_V1,13:20:52.336885
LeftHand,ActivateActivationEarthPrison_V2,,13:20:57.113449
LeftHand,Recover_V1,ActivateRecover_V1,13:20:57.685085
LeftHand,Recover_V2,,13:20:57.728955
RightHand,ThrowGust_V2,,13:20:59.568080
RightHand,ThrowFire_V2,,13:20:59.568160
RightHand,ThrowEarthPrison_V2,,13:20:59.568170
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:21:01.455684
RightHand,Shield_V1,ActivateShield_V1,13:21:02.588596
RightHand,Shield_V1,ActivateShield_V1,13:21:06.843118
RightHand,ThrowEarthPrison_V2,,13:21:07.777401
RightHand,Shield_V1,ActivateShield_V1,13:21:08.343254
LeftHand,Recover_V1,ActivateRecover_V1,13:21:18.115469
LeftHand,Recover_V2,,13:21:18.792683
LeftHand,Recover_V2,,13:21:21.628061
LeftHand,Recover_V1,ActivateRecover_V1,13:21:21.628464
RightHand,ActivateFire_V2,,13:21:23.704692
RightHand,Recover_V1,ActivateRecover_V1,13:21:24.901482
RightHand,Recover_V2,,13:21:24.901537
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,13:21:25.712248
LeftHand,EarthPrison_V1,ActivateEarthPrison_V1,13:21:27.400521
LeftHand,Shield_V1,ActivateShield_V1,13:21:28.050041
LeftHand,Shield_V1,ActivateShield_V1,13:21:32.364185
RightHand,Recover_V1,ActivateRecover_V1,13:21:39.154571
RightHand,Recover_V2,,13:21:39.154631
LeftHand,Shield_V1,ActivateShield_V1,13:21:44.083084
RightHand,Recover_V1,ActivateRecover_V1,13:21:45.315847
RightHand,Recover_V2,,13:21:45.315903
RightHand,Recover_V1,ActivateRecover_V1,13:21:46.915211
RightHand,Recover_V2,,13:21:46.915273
RightHand,Aim_V1,,13:21:50.247447
RightHand,Lightning_V1,,13:21:50.292425
RightHand,Aim_V1,,13:21:50.579780
LeftHand,Shield_V1,ActivateShield_V1,13:21:52.635338
LeftHand,ThrowEarthPrison_V2,,13:21:55.691848
LeftHand,ThrowFire_V2,,13:21:55.691934
LeftHand,ThrowGust_V2,,13:21:55.691944
LeftHand,Shield_V1,ActivateShield_V1,13:21:56.882158
RightHand,Lightning_V1,,13:21:57.311198
RightHand,Lightning_V1,,13:21:57.644224
RightHand,,ShootLightning_V1,13:21:57.755746
RightHand,ActivateGust_V2,,13:21:57.934108
RightHand,Lightning_V1,,13:21:58.377300
RightHand,ActivateGust_V2,,13:21:58.667437
RightHand,ActivateActivationEarthPrison_V2,,13:22:00.459141
LeftHand,Recover_V2,,13:22:03.725305
LeftHand,Recover_V1,ActivateRecover_V1,13:22:03.725767
RightHand,Recover_V1,ActivateRecover_V1,13:22:04.763815
RightHand,Recover_V2,,13:22:04.763865
Both,,ActivateRecover_V2,13:22:04.763941
RightHand,ActivateActivationEarthPrison_V2,,13:22:06.019529
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:06.841311
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,13:22:07.748483
RightHand,ActivateActivationEarthPrison_V2,,13:22:08.396254
LeftHand,Recover_V2,,13:22:11.061290
LeftHand,Recover_V1,ActivateRecover_V1,13:22:11.061709
RightHand,ActivateActivationEarthPrison_V2,,13:22:11.545167
