CallerHand,GestureInput,ActionExecuted,Time
RightHand,ThrowEarthPrison_V2,,15:43:43.084762
RightHand,,ShootFire_V2,15:43:43.607092
LeftHand,ThrowEarthPrison_V2,,15:43:45.144204
LeftHand,ThrowFire_V2,,15:43:45.144269
LeftHand,ThrowGust_V2,,15:43:45.144278
RightHand,ThrowGust_V2,,15:43:45.545062
RightHand,ThrowFire_V2,,15:43:45.545126
RightHand,ThrowEarthPrison_V2,,15:43:45.545136
LeftHand,,ShootFire_V2,15:43:45.656656
LeftHand,ActivateFire_V2,,15:43:46.247170
RightHand,ActivateFire_V2,,15:43:46.492752
RightHand,ThrowGust_V2,,15:43:47.518567
RightHand,ThrowFire_V2,,15:43:47.518621
RightHand,ThrowEarthPrison_V2,,15:43:47.518630
RightHand,,ShootFire_V2,15:43:48.040594
RightHand,ActivateFire_V2,,15:43:49.298932
LeftHand,ThrowEarthPrison_V2,,15:43:49.961452
LeftHand,ThrowFire_V2,,15:43:49.961509
LeftHand,ThrowGust_V2,,15:43:49.961525
LeftHand,,ShootFire_V2,15:43:50.472722
RightHand,Aim_V1,,15:43:51.692914
RightHand,Aim_V1,,15:43:56.861182
RightHand,Gust_V1,,15:43:59.319173
RightHand,,ShootGust_V1,15:43:59.445465
RightHand,Aim_V1,,15:43:59.704922
RightHand,Lightning_V1,,15:44:03.482859
RightHand,,ShootLightning_V1,15:44:03.589850
RightHand,Aim_V1,,15:44:04.122784
LeftHand,ActivateFire_V2,,15:44:05.148279
LeftHand,ThrowEarthPrison_V2,,15:44:07.017195
LeftHand,ThrowFire_V2,,15:44:07.017252
LeftHand,ThrowGust_V2,,15:44:07.017262
LeftHand,,ShootFire_V2,15:44:07.520447
LeftHand,ActivateFire_V2,,15:44:08.188936
LeftHand,ThrowEarthPrison_V2,,15:44:10.474029
LeftHand,ThrowFire_V2,,15:44:10.474093
LeftHand,ThrowGust_V2,,15:44:10.474104
RightHand,ActivateFire_V2,,15:44:12.714098
LeftHand,ActivateFire_V2,,15:44:13.604561
RightHand,ThrowGust_V2,,15:44:14.481355
RightHand,ThrowFire_V2,,15:44:14.481413
RightHand,ThrowEarthPrison_V2,,15:44:14.481424
LeftHand,ThrowEarthPrison_V2,,15:44:15.466558
LeftHand,ThrowFire_V2,,15:44:15.466618
LeftHand,ThrowGust_V2,,15:44:15.466627
LeftHand,,ShootFire_V2,15:44:15.967846
LeftHand,ActivateFire_V2,,15:44:16.639586
RightHand,ActivateLightning_V2,,15:44:17.389556
RightHand,ActivateFire_V2,,15:44:17.620633
LeftHand,ActivateFire_V2,,15:44:17.648242
RightHand,ActivateLightning_V2,,15:44:18.379389
LeftHand,ThrowEarthPrison_V2,,15:44:19.170114
LeftHand,ThrowFire_V2,,15:44:19.170183
LeftHand,ThrowGust_V2,,15:44:19.170193
LeftHand,,ShootFire_V2,15:44:19.669079
LeftHand,ActivateFire_V2,,15:44:20.408883
RightHand,ThrowEarthPrison_V2,,15:44:20.718633
RightHand,ActivateLightning_V2,,15:44:21.319733
RightHand,ActivateFire_V2,,15:44:23.813295
LeftHand,ThrowEarthPrison_V2,,15:44:23.879977
LeftHand,ThrowFire_V2,,15:44:23.880042
LeftHand,ThrowGust_V2,,15:44:23.880052
LeftHand,ActivateFire_V2,,15:44:24.782681
RightHand,ActivateLightning_V2,,15:44:27.663294
